,24hr growth,link,logo,marketcap,name,price,symbol,time,trading volume
7485,20.54%,/currencies/raiden-network-token,,10817216,Raiden Network Token,0.212475,RDN,20201110202300,"$1,765,123"
7486,6.17%,/currencies/sapphire,,10786034,Sapphire,0.026563,SAPP,20201110202300,"$26,016"
7487,22.70%,/currencies/bitcoin2,,10729314,Bitcoin 2,0.618175,BTC2,20201110202300,$809
7488,3.15%,/currencies/library-credit,,10623265,LBRY Credits,0.021698,LBC,20201110202300,"$516,651"
7489,13.89%,/currencies/firstblood,,10635942,FirstBlood,0.124312,1ST,20201110202300,"$3,152"
7490,0.35%,/currencies/molecular-future,,10502610,Molecular Future,0.122865,MOF,20201110202300,"$3,273,829"
7491,1.63%,/currencies/metaverse,,10525989,Metaverse ETP,0.132775,ETP,20201110202300,"$164,198"
7492,5.43%,/currencies/tachyon-protocol,,10561197,Tachyon Protocol,0.039576,IPX,20201110202300,"$343,391"
7493,4.73%,/currencies/carry,,10450760,Carry,0.001701,CRE,20201110202300,"$897,663"
7494,3.01%,/currencies/monolith,,10447802,Monolith,0.308996,TKN,20201110202300,"$22,289"
7495,1.38%,/currencies/prometeus,,10348325,Prometeus,1.69,PROM,20201110202300,"$212,837"
7496,1.46%,/currencies/biki,,10337414,BIKI,0.032828,BIKI,20201110202300,"$1,201,060"
7497,0.91%,/currencies/amo-coin,,10298845,AMO Coin,0.000567,AMO,20201110202300,"$179,188"
7498,1.75%,/currencies/insights-network,,10268886,Insights Network,0.052192,INSTAR,20201110202300,"$5,106"
7499,0.01%,/currencies/perlin,,10221449,Perlin,0.021156,PERL,20201110202300,"$2,541,729"
7500,1.15%,/currencies/bitcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1.png""/>",286256682280,Bitcoin,15441.31,BTC,20201110202316,"$26,496,604,311"
7501,5.06%,/currencies/ethereum,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1027.png""/>",52479379977,Ethereum,462.88,ETH,20201110202316,"$11,640,237,871"
7502,0.08%,/currencies/tether,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/825.png""/>",17480958324,Tether,1.00,USDT,20201110202316,"$39,581,904,451"
7503,3.15%,/currencies/xrp,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/52.png""/>",11642369381,XRP,0.256935,XRP,20201110202316,"$3,581,878,207"
7504,7.16%,/currencies/chainlink,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1975.png""/>",5197873238,Chainlink,13.28,LINK,20201110202316,"$1,786,462,494"
7505,0.47%,/currencies/bitcoin-cash,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1831.png""/>",4839385884,Bitcoin Cash,260.62,BCH,20201110202316,"$1,618,745,278"
7506,2.48%,/currencies/binance-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1839.png""/>",4111320903,Binance Coin,28.47,BNB,20201110202316,"$285,622,082"
7507,1.43%,/currencies/litecoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2.png""/>",3946377065,Litecoin,59.93,LTC,20201110202316,"$2,467,547,938"
7508,4.75%,/currencies/polkadot-new,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/6636.png""/>",3856263213,Polkadot,4.52,DOT,20201110202316,"$396,900,582"
7509,2.93%,/currencies/cardano,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2010.png""/>",3359435206,Cardano,0.107977,ADA,20201110202316,"$706,694,073"
7510,0.21%,/currencies/bitcoin-sv,,2956725433,Bitcoin SV,159.25,BSV,20201110202316,"$641,365,201"
7511,0.05%,/currencies/usd-coin,,2828775233,USD Coin,1.00,USDC,20201110202316,"$477,244,557"
7512,1.36%,/currencies/eos,,2367813650,EOS,2.53,EOS,20201110202316,"$1,619,569,512"
7513,1.15%,/currencies/monero,,2071445507,Monero,116.67,XMR,20201110202316,"$737,971,121"
7514,0.94%,/currencies/wrapped-bitcoin,,1901289844,Wrapped Bitcoin,15406.20,WBTC,20201110202316,"$39,827,713"
7515,1.62%,/currencies/tron,,1800280993,TRON,0.025123,TRX,20201110202316,"$705,397,957"
7516,2.04%,/currencies/stellar,,1698014972,Stellar,0.081177,XLM,20201110202316,"$158,062,195"
7517,1.78%,/currencies/tezos,,1632063016,Tezos,2.18,XTZ,20201110202316,"$172,592,523"
7518,0.37%,/currencies/crypto-com-coin,,1496134463,Crypto.com Coin,0.070348,CRO,20201110202316,"$43,570,397"
7519,0.88%,/currencies/unus-sed-leo,,1295181321,UNUS SED LEO,1.30,LEO,20201110202316,"$12,617,107"
7520,7.94%,/currencies/nem,,1207181437,NEM,0.134131,XEM,20201110202316,"$31,827,035"
7521,3.82%,/currencies/neo,,1117902468,Neo,15.85,NEO,20201110202316,"$465,854,318"
7522,1.79%,/currencies/cosmos,,1066461558,Cosmos,5.19,ATOM,20201110202316,"$212,678,390"
7523,0.37%,/currencies/filecoin,,983620036,Filecoin,30.74,FIL,20201110202316,"$162,897,710"
7524,0.08%,/currencies/multi-collateral-dai,,969730664,Dai,1.01,DAI,20201110202316,"$78,113,598"
7525,1.50%,/currencies/huobi-token,,763376299,Huobi Token,3.69,HT,20201110202316,"$77,781,260"
7526,6.51%,/currencies/vechain,,751131832,VeChain,0.011679,VET,20201110202316,"$109,440,552"
7527,20.22%,/currencies/aave,,752631042,Aave,64.58,AAVE,20201110202316,"$438,399,889"
7528,3.18%,/currencies/iota,,717168896,IOTA,0.258018,MIOTA,20201110202316,"$10,530,218"
7529,3.38%,/currencies/dash,,687768038,Dash,70.13,DASH,20201110202316,"$400,789,328"
7530,15.24%,/currencies/uniswap,,666874577,Uniswap,3.06,UNI,20201110202316,"$531,135,298"
7531,1.71%,/currencies/theta,,649115785,THETA,0.649116,THETA,20201110202316,"$15,125,509"
7532,3.70%,/currencies/zcash,,630186793,Zcash,60.33,ZEC,20201110202316,"$447,937,761"
7533,0.02%,/currencies/binance-usd,,620138006,Binance USD,1.00,BUSD,20201110202316,"$468,450,381"
7534,3.08%,/currencies/ethereum-classic,,601245958,Ethereum Classic,5.17,ETC,20201110202316,"$721,355,836"
7535,27.30%,/currencies/yearn-finance,,562762829,yearn.finance,18778.97,YFI,20201110202316,"$831,851,229"
7536,6.20%,/currencies/maker,,555843193,Maker,554.10,MKR,20201110202316,"$33,503,266"
7537,12.87%,/currencies/synthetix-network-token,,491443199,Synthetix,4.67,SNX,20201110202316,"$73,337,834"
7538,6.18%,/currencies/omg,,468360958,OMG Network,3.34,OMG,20201110202316,"$133,024,209"
7539,3.25%,/currencies/celsius,,459715552,Celsius,1.92,CEL,20201110202316,"$2,881,941"
7540,18.81%,/currencies/uma,,452635693,UMA,8.16,UMA,20201110202316,"$7,693,435"
7541,13.59%,/currencies/compound,,443267129,Compound,107.04,COMP,20201110202316,"$123,221,660"
7542,0.77%,/currencies/waves,,395753178,Waves,3.82,WAVES,20201110202316,"$37,627,307"
7543,4.10%,/currencies/ontology,,378555785,Ontology,0.486219,ONT,20201110202316,"$82,155,377"
7544,4.21%,/currencies/dogecoin,,352556948,Dogecoin,0.002775,DOGE,20201110202316,"$40,372,082"
7545,5.56%,/currencies/ftx-token,,350666225,FTX Token,3.72,FTT,20201110202316,"$4,747,776"
7546,11.42%,/currencies/algorand,,323262715,Algorand,0.287193,ALGO,20201110202316,"$69,974,375"
7547,6.76%,/currencies/basic-attention-token,,308486957,Basic Attention Token,0.206378,BAT,20201110202316,"$117,391,999"
7548,8.07%,/currencies/ren,,305445728,Ren,0.345319,REN,20201110202316,"$70,546,303"
7549,3.84%,/currencies/hedgetrade,,296751198,HedgeTrade,0.874775,HEDG,20201110202316,"$458,187"
7550,6.58%,/currencies/kusama,,295744818,Kusama,34.92,KSM,20201110202316,"$31,971,304"
7551,12.43%,/currencies/0x,,290082622,0x,0.389929,ZRX,20201110202316,"$52,034,788"
7552,1.32%,/currencies/bittorrent,,291164537,BitTorrent,0.000294,BTT,20201110202316,"$49,427,396"
7553,0.07%,/currencies/husd,,288094298,HUSD,0.999775,HUSD,20201110202316,"$29,035,056"
7554,0.98%,/currencies/okb,,278993237,OKB,4.65,OKB,20201110202316,"$43,508,876"
7555,3.10%,/currencies/digibyte,,276020282,DigiByte,0.020098,DGB,20201110202316,"$7,147,907"
7556,0.07%,/currencies/trueusd,,274243478,TrueUSD,1.00,TUSD,20201110202316,"$82,312,343"
7557,5.21%,/currencies/ocean-protocol,,248592220,Ocean Protocol,0.600425,OCEAN,20201110202316,"$21,345,166"
7558,0.61%,/currencies/paxos-standard,,245999932,Paxos Standard,1.00,PAX,20201110202316,"$166,122,677"
7559,4.90%,/currencies/energy-web-token,,234813674,Energy Web Token,7.81,EWT,20201110202316,"$778,697"
7560,16.99%,/currencies/celo,,230270633,Celo,1.85,CELO,20201110202316,"$6,149,641"
7561,37.80%,/currencies/loopring,,229358619,Loopring,0.200186,LRC,20201110202316,"$71,540,359"
7562,6.50%,/currencies/zilliqa,,216001007,Zilliqa,0.020336,ZIL,20201110202316,"$23,072,161"
7563,1.56%,/currencies/abbc-coin,,205759111,ABBC Coin,0.271969,ABBC,20201110202316,"$53,088,266"
7564,2.28%,/currencies/qtum,,197615325,Qtum,2.03,QTUM,20201110202316,"$267,094,195"
7565,3.49%,/currencies/icon,,197560301,ICON,0.345322,ICX,20201110202316,"$13,506,569"
7566,2.03%,/currencies/hedera-hashgraph,,190280828,Hedera Hashgraph,0.031637,HBAR,20201110202316,"$11,871,570"
7567,5.67%,/currencies/decred,,187876121,Decred,15.36,DCR,20201110202316,"$6,591,720"
7568,10.57%,/currencies/kyber-network,,177029239,Kyber Network,0.892552,KNC,20201110202316,"$28,789,728"
7569,7.41%,/currencies/quant,,171832165,Quant,14.23,QNT,20201110202316,"$3,695,477"
7570,6.52%,/currencies/near-protocol,,171780411,NEAR Protocol,0.982296,NEAR,20201110202316,"$5,698,973"
7571,24.15%,/currencies/reserve-rights,,167094352,Reserve Rights,0.017871,RSR,20201110202316,"$142,177,469"
7572,12.18%,/currencies/ampleforth,,168954165,Ampleforth,1.32,AMPL,20201110202316,"$5,395,596"
7573,19.79%,/currencies/blockstack,,150910343,Blockstack,0.220598,STX,20201110202316,"$3,633,817"
7574,6.26%,/currencies/augur,,151314113,Augur,13.76,REP,20201110202316,"$10,331,324"
7575,3.44%,/currencies/lisk,,143441715,Lisk,1.14,LSK,20201110202316,"$3,597,105"
7576,0.52%,/currencies/the-midas-touch-gold,,130671737,The Midas Touch Gold,0.019912,TMTG,20201110202316,"$4,932,482"
7577,5.94%,/currencies/aragon,,129580982,Aragon,3.27,ANT,20201110202316,"$19,614,202"
7578,13.43%,/currencies/decentraland,,132645998,Decentraland,0.089389,MANA,20201110202316,"$66,885,044"
7579,7.55%,/currencies/band-protocol,,129991548,Band Protocol,6.34,BAND,20201110202316,"$107,509,794"
7580,1.31%,/currencies/bitcoin-gold,,130472208,Bitcoin Gold,7.45,BTG,20201110202316,"$5,182,128"
7581,7.99%,/currencies/nxm,,122833122,NXM,23.49,NXM,20201110202316,"$14,753,482"
7582,4.52%,/currencies/siacoin,,121656417,Siacoin,0.002702,SC,20201110202316,"$1,963,767"
7583,0.85%,/currencies/revain,,121238260,Revain,0.010557,REV,20201110202316,"$467,150"
7584,4.34%,/currencies/terra-luna,,119901027,Terra,0.310615,LUNA,20201110202316,"$3,591,911"
7585,6.97%,/currencies/enjin-coin,,117220676,Enjin Coin,0.142408,ENJ,20201110202316,"$7,218,414"
7586,5.64%,/currencies/elrond-egld,,116800077,Elrond,8.52,EGLD,20201110202316,"$8,190,476"
7587,1.03%,/currencies/zb-token,,116755455,ZB Token,0.252014,ZB,20201110202316,"$7,538,668"
7588,15.87%,/currencies/thorchain,,107201618,THORChain,0.676641,RUNE,20201110202316,"$12,764,755"
7589,1.97%,/currencies/golem-network-tokens,,104902376,Golem,0.105890,GNT,20201110202316,"$40,478,136"
7590,12.66%,/currencies/solana,,104204047,Solana,2.27,SOL,20201110202316,"$16,423,785"
7591,15.90%,/currencies/sushiswap,,103089406,SushiSwap,0.682741,SUSHI,20201110202316,"$28,767,315"
7592,2.07%,/currencies/dxchain-token,,101536865,DxChain Token,0.002031,DX,20201110202316,"$185,255"
7593,1.36%,/currencies/nano,,100364984,Nano,0.753218,NANO,20201110202316,"$5,291,795"
7594,2.91%,/currencies/cybervein,,99385859,CyberVein,0.093724,CVT,20201110202316,"$5,498,585"
7595,5.37%,/currencies/nexo,,98866068,Nexo,0.176547,NEXO,20201110202316,"$8,841,242"
7596,6.43%,/currencies/ravencoin,,98484663,Ravencoin,0.013224,RVN,20201110202316,"$8,366,610"
7597,10.92%,/currencies/status,,94768981,Status,0.027307,SNT,20201110202316,"$13,665,760"
7598,11.34%,/currencies/swissborg,,90689441,SwissBorg,0.098208,CHSB,20201110202316,"$1,571,860"
7599,7.23%,/currencies/avalanche,,88794094,Avalanche,3.62,AVAX,20201110202316,"$24,349,237"
7600,2.58%,/currencies/numeraire,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1732.png""/>",87896868,Numeraire,23.87,NMR,20201110202331,"$5,470,244"
7601,8.00%,/currencies/orchid,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5026.png""/>",87324598,Orchid,0.237563,OXT,20201110202331,"$9,922,599"
7602,3.33%,/currencies/bitcoin-diamond,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2222.png""/>",85584054,Bitcoin Diamond,0.458913,BCD,20201110202331,"$1,836,669"
7603,18.38%,/currencies/balancer,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5728.png""/>",84808579,Balancer,12.21,BAL,20201110202331,"$71,931,760"
7604,12.19%,/currencies/matic-network,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3890.png""/>",82966726,Matic Network,0.017438,MATIC,20201110202331,"$21,095,966"
7605,1.45%,/currencies/monacoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/213.png""/>",82852224,MonaCoin,1.26,MONA,20201110202331,"$936,723"
7606,17.74%,/currencies/rlc,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1637.png""/>",82537548,iExec RLC,1.03,RLC,20201110202331,"$9,098,156"
7607,3.06%,/currencies/holo,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2682.png""/>",82041202,Holo,0.000492,HOT,20201110202331,"$6,534,121"
7608,4.70%,/currencies/bytom,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1866.png""/>",81985409,Bytom,0.059151,BTM,20201110202331,"$8,708,722"
7609,8.73%,/currencies/iotex,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2777.png""/>",80416759,IoTeX,0.008287,IOTX,20201110202331,"$4,874,174"
7610,7.46%,/currencies/iostoken,,80155155,IOST,0.005252,IOST,20201110202331,"$25,540,400"
7611,8.52%,/currencies/swipe,,78427100,Swipe,1.02,SXP,20201110202331,"$52,870,355"
7612,2.70%,/currencies/uquid-coin,,77669653,Uquid Coin,7.77,UQC,20201110202331,"$14,661,802"
7613,7.49%,/currencies/arweave,,77526714,Arweave,2.32,AR,20201110202331,"$3,171,807"
7614,8.15%,/currencies/verge,,77056914,Verge,0.004702,XVG,20201110202331,"$2,483,179"
7615,0.46%,/currencies/pax-gold,,75854211,PAX Gold,1885.05,PAXG,20201110202331,"$1,984,570"
7616,7.93%,/currencies/storj,,75820528,Storj,0.380036,STORJ,20201110202331,"$20,652,044"
7617,4.15%,/currencies/velas,,72590823,Velas,0.034464,VLX,20201110202331,"$1,329,629"
7618,24.39%,/currencies/civic,,70966338,Civic,0.105920,CVC,20201110202331,"$246,877,943"
7619,11.93%,/currencies/horizen,,69663106,Horizen,6.73,ZEN,20201110202331,"$4,161,050"
7620,1.06%,/currencies/kucoin-shares,,68350606,KuCoin Shares,0.846674,KCS,20201110202331,"$4,807,148"
7621,19.51%,/currencies/yearn-finance-ii,,66992403,DFI.Money,1735.73,YFII,20201110202331,"$223,290,404"
7622,9.67%,/currencies/nervos-network,,66228988,Nervos Network,0.003102,CKB,20201110202331,"$10,551,412"
7623,29.09%,/currencies/curve-dao-token,,65314407,Curve DAO Token,0.576544,CRV,20201110202331,"$48,550,783"
7624,2.21%,/currencies/gnosis-gno,,65175634,Gnosis,59.00,GNO,20201110202331,"$138,256"
7625,9.81%,/currencies/helium,,64967132,Helium,1.18,HNT,20201110202331,"$309,892"
7626,5.17%,/currencies/divi,,64926091,Divi,0.032624,DIVI,20201110202331,"$351,529"
7627,0.78%,/currencies/rsk-infrastructure-framework,,62959586,RSK Infrastructure Framework,0.094406,RIF,20201110202331,"$427,798"
7628,22.39%,/currencies/aelf,,61041607,aelf,0.112110,ELF,20201110202331,"$40,694,864"
7629,5.30%,/currencies/steem,,60540964,Steem,0.153764,STEEM,20201110202331,"$1,582,301"
7630,6.73%,/currencies/komodo,,60245138,Komodo,0.490989,KMD,20201110202331,"$2,390,232"
7631,6.83%,/currencies/maidsafecoin,,59911212,MaidSafeCoin,0.132385,MAID,20201110202331,"$209,350"
7632,15.56%,/currencies/serum,,59176726,Serum,1.18,SRM,20201110202331,"$41,926,617"
7633,4.27%,/currencies/bitshares,,58291600,BitShares,0.019447,BTS,20201110202331,"$6,747,484"
7634,2.73%,/currencies/utrust,,57699313,Utrust,0.128221,UTK,20201110202331,"$3,959,194"
7635,0.04%,/currencies/ardor,,55925209,Ardor,0.055981,ARDR,20201110202331,"$4,309,333"
7636,2.32%,/currencies/unibright,,55734709,Unibright,0.374561,UBT,20201110202331,"$1,298,840"
7637,1.18%,/currencies/chiliz,,53885737,Chiliz,0.010951,CHZ,20201110202331,"$8,273,990"
7638,9.84%,/currencies/ankr,,53704405,Ankr,0.009212,ANKR,20201110202331,"$14,097,087"
7639,11.18%,/currencies/kava,,53392362,Kava.io,1.59,KAVA,20201110202331,"$17,352,639"
7640,11.85%,/currencies/bancor,,53238536,Bancor,0.751426,BNT,20201110202331,"$33,109,607"
7641,7.39%,/currencies/wax,,52970734,WAX,0.037778,WAXP,20201110202331,"$1,051,226"
7642,4.27%,/currencies/stratis,,51968708,Stratis,0.519533,STRAT,20201110202331,"$14,603,572"
7643,9.11%,/currencies/origintrail,,50906634,OriginTrail,0.153867,TRAC,20201110202331,"$3,300,614"
7644,3.93%,/currencies/irisnet,,50564471,IRISnet,0.058391,IRIS,20201110202331,"$3,791,787"
7645,4.89%,/currencies/hive-blockchain,,48726747,Hive,0.117406,HIVE,20201110202331,"$2,556,467"
7646,7.46%,/currencies/wanchain,,47775076,Wanchain,0.283045,WAN,20201110202331,"$2,086,372"
7647,6.35%,/currencies/tomochain,,47123089,TomoChain,0.620185,TOMO,20201110202331,"$4,041,580"
7648,9.86%,/currencies/quarkchain,,46269456,QuarkChain,0.005086,QKC,20201110202331,"$4,104,484"
7649,12.99%,/currencies/energi,,45990991,Energi,1.33,NRG,20201110202331,"$1,988,641"
7650,2.63%,/currencies/just,,45909726,JUST,0.020311,JST,20201110202331,"$38,676,500"
7651,10.27%,/currencies/sharetoken,,45642319,ShareToken,0.023121,SHR,20201110202331,"$5,298,843"
7652,0.36%,/currencies/ark,,45604967,Ark,0.364657,ARK,20201110202331,"$4,448,059"
7653,18.78%,/currencies/fantom,,45615128,Fantom,0.021363,FTM,20201110202331,"$11,308,532"
7654,2.44%,/currencies/theta-fuel,,44742867,Theta Fuel,0.009016,TFUEL,20201110202331,"$867,142"
7655,1.78%,/currencies/electroneum,,43383184,Electroneum,0.004250,ETN,20201110202331,"$895,733"
7656,5.64%,/currencies/singularitynet,,42818209,SingularityNET,0.050891,AGI,20201110202331,"$957,919"
7657,10.54%,/currencies/power-ledger,,41366300,Power Ledger,0.097564,POWR,20201110202331,"$3,978,129"
7658,6.10%,/currencies/hypercash,,40145294,HyperCash,0.894611,HC,20201110202331,"$8,973,863"
7659,6.06%,/currencies/hyperion,,39596797,Hyperion,0.125003,HYN,20201110202331,"$79,197"
7660,1.18%,/currencies/hxro,,39609595,Hxro,0.221097,HXRO,20201110202331,"$198,974"
7661,4.23%,/currencies/pundi-x,,39400397,Pundi X,0.000168,NPXS,20201110202331,"$956,889"
7662,13.49%,/currencies/tellor,,38408632,Tellor,24.83,TRB,20201110202331,"$41,867,804"
7663,2.16%,/currencies/zcoin,,38025860,Zcoin,3.40,XZC,20201110202331,"$5,605,049"
7664,0.99%,/currencies/stasis-euro,,37838638,STASIS EURO,1.18,EURS,20201110202331,"$2,480,998"
7665,16.27%,/currencies/aion,,37421179,Aion,0.078310,AION,20201110202331,"$3,993,898"
7666,1.95%,/currencies/sun,,36596983,SUN,7.99,SUN,20201110202331,"$40,888,409"
7667,14.56%,/currencies/waykichain,,36517296,WaykiChain,0.193213,WICC,20201110202331,"$8,831,886"
7668,19.09%,/currencies/district0x,,34865589,district0x,0.058109,DNT,20201110202331,"$16,061,180"
7669,9.40%,/currencies/aeternity,,34795449,Aeternity,0.107160,AE,20201110202331,"$11,088,283"
7670,8.24%,/currencies/fetch,,34691893,Fetch.ai,0.046497,FET,20201110202331,"$5,633,146"
7671,13.81%,/currencies/dia,,34462345,DIA,1.22,DIA,20201110202331,"$14,972,831"
7672,5.68%,/currencies/voyager-token,,34124619,Voyager Token,0.153510,VGX,20201110202331,"$788,779"
7673,20.12%,/currencies/polymath-network,,33664492,Polymath,0.062924,POLY,20201110202331,"$23,142,407"
7674,5.04%,/currencies/v-systems,,33816177,v.systems,0.015857,VSYS,20201110202331,"$1,562,542"
7675,4.28%,/currencies/harmony,,33731134,Harmony,0.005392,ONE,20201110202331,"$5,132,600"
7676,9.10%,/currencies/nexalt,,33122857,Nexalt,1.70,XLT,20201110202331,"$315,791"
7677,0.22%,/currencies/travala,,32688217,Travala.com,0.785452,AVA,20201110202331,"$1,373,573"
7678,0.69%,/currencies/super-zero-protocol,,32614322,Super Zero Protocol,0.109997,SERO,20201110202331,"$2,797,962"
7679,1.47%,/currencies/gatetoken,,32351274,GateToken,0.424750,GT,20201110202331,"$11,740,361"
7680,1.24%,/currencies/streamr,,31406628,Streamr,0.045347,DATA,20201110202331,"$3,717,166"
7681,3.02%,/currencies/loom-network,,32955399,Loom Network,0.033956,LOOM,20201110202331,"$104,491,217"
7682,5.59%,/currencies/digitex-futures,,31156517,Digitex Futures,0.033464,DGTX,20201110202331,"$2,890,274"
